ts,packet_id,scheduled_ms,actual_ms,lost,propagation_ms,jitter_ms,transmission_ms,queued_ms
2025-08-14T11:57:31.490113,ENC_PKT_0,32.074947938475894,32.892465591430664,False,,,,
2025-08-14T11:57:31.554512,ENC_PKT_0,63.71220649078896,64.39900398254395,False,,,,
2025-08-14T11:57:31.615760,ENC_PKT_0,60.79081917809842,61.24711036682129,False,,,,
2025-08-14T11:57:31.687584,ENC_PKT_1,71.3558947490773,71.82455062866211,False,,,,
2025-08-14T11:57:31.696310,ENC_PKT_0,79.75290056575801,80.5501937866211,False,,,,
2025-08-14T11:57:31.740936,ENC_PKT_2,53.133106800118085,53.35187911987305,False,,,,
2025-08-14T11:57:31.762953,ENC_PKT_1,66.45618598843123,66.64323806762695,False,,,,
2025-08-14T11:57:31.780501,ENC_PKT_0,38.4468522521525,39.5658016204834,False,,,,
2025-08-14T11:57:31.832972,ENC_PKT_2,69.78624653133822,70.01900672912598,False,,,,
2025-08-14T11:57:31.854681,ENC_PKT_3,73.54989637795259,74.17917251586914,False,,,,
2025-08-14T11:57:31.872415,ENC_PKT_0,38.79149822819557,39.44277763366699,False,,,,
2025-08-14T11:57:31.925955,ENC_PKT_3,53.21317440404532,53.540706634521484,False,,,,
2025-08-14T11:57:31.926886,ENC_PKT_1,71.25616887157499,72.2048282623291,False,,,,
2025-08-14T11:57:31.926930,ENC_PKT_1,0.0,0.0,True,,,,
2025-08-14T11:57:31.982423,ENC_PKT_2,55.26239452884806,55.49287796020508,False,,,,
2025-08-14T11:57:32.019086,ENC_PKT_4,36.3096605330036,36.663055419921875,False,,,,
2025-08-14T11:57:32.042300,ENC_PKT_2,58.936148303369364,59.53240394592285,False,,,,
2025-08-14T11:57:32.078237,ENC_PKT_4,35.53818734968036,35.936832427978516,False,,,,
2025-08-14T11:57:32.082391,ENC_PKT_0,62.937829342111414,63.304901123046875,False,,,,
2025-08-14T11:57:32.120241,ENC_PKT_3,37.517806456108374,37.850141525268555,False,,,,
2025-08-14T11:57:32.151360,ENC_PKT_0,67.84842912645937,68.9687728881836,False,,,,
2025-08-14T11:57:32.196593,ENC_PKT_3,44.710670558719976,45.23301124572754,False,,,,
2025-08-14T11:57:32.200101,ENC_PKT_5,79.48616599854532,79.85997200012207,False,,,,
2025-08-14T11:57:32.263854,ENC_PKT_2,63.458763965811634,63.75288963317871,False,,,,
2025-08-14T11:57:32.270717,ENC_PKT_5,70.18879972643023,70.31798362731934,False,,,,
2025-08-14T11:57:32.326944,ENC_PKT_6,62.53524391123007,63.09032440185547,False,,,,
2025-08-14T11:57:32.333663,ENC_PKT_2,62.59891219050738,62.94560432434082,False,,,,
2025-08-14T11:57:32.398545,ENC_PKT_4,71.3652409959235,71.60091400146484,False,,,,
2025-08-14T11:57:32.398545,ENC_PKT_6,63.81068298972335,64.88204002380371,False,,,,
2025-08-14T11:57:32.439791,ENC_PKT_4,40.99748450360398,41.24641418457031,False,,,,
2025-08-14T11:57:32.455856,ENC_PKT_0,57.02390098420693,57.31081962585449,False,,,,
2025-08-14T11:57:32.520565,ENC_PKT_7,64.38033383588328,64.70966339111328,False,,,,
2025-08-14T11:57:32.524501,ENC_PKT_0,67.18354450063455,68.64500045776367,False,,,,
2025-08-14T11:57:32.559612,ENC_PKT_7,34.806697532711496,35.05873680114746,False,,,,
2025-08-14T11:57:32.599940,ENC_PKT_3,78.87636554916666,79.37407493591309,False,,,,
2025-08-14T11:57:32.631911,ENC_PKT_3,31.48218712887186,31.971454620361328,False,,,,
2025-08-14T11:57:32.650670,ENC_PKT_8,50.35928692970642,50.729990005493164,False,,,,
2025-08-14T11:57:32.650670,ENC_PKT_8,0.0,0.0,True,,,,
2025-08-14T11:57:32.701546,ENC_PKT_5,50.57008906010846,50.876617431640625,False,,,,
2025-08-14T11:57:32.754773,ENC_PKT_5,52.357042485939985,52.9179573059082,False,,,,
2025-08-14T11:57:32.760115,ENC_PKT_2,58.23561614679328,58.568477630615234,False,,,,
2025-08-14T11:57:32.802614,ENC_PKT_9,42.35752204095817,42.499542236328125,False,,,,
2025-08-14T11:57:32.822298,ENC_PKT_2,62.02040975628894,62.18290328979492,False,,,,
2025-08-14T11:57:32.859879,ENC_PKT_6,56.91835234480398,57.26480484008789,False,,,,
2025-08-14T11:57:32.859879,ENC_PKT_4,0.0,0.0,True,,,,
2025-08-14T11:57:32.900169,ENC_PKT_9,77.5288568935365,77.87156105041504,False,,,,
2025-08-14T11:57:32.900169,ENC_PKT_6,0.0,0.0,True,,,,
2025-08-14T11:57:32.907286,ENC_PKT_10,47.057142568707235,47.40738868713379,False,,,,
2025-08-14T11:57:32.907286,ENC_PKT_0,0.0,0.0,True,,,,
2025-08-14T11:57:32.943841,ENC_PKT_10,36.052762053685726,36.55409812927246,False,,,,
2025-08-14T11:57:32.954223,ENC_PKT_7,46.0468818411861,46.936750411987305,False,,,,
2025-08-14T11:57:32.954405,ENC_PKT_7,0.0,0.0,True,,,,
2025-08-14T11:57:32.994882,ENC_PKT_11,40.06367214553896,40.47727584838867,False,,,,
2025-08-14T11:57:33.038848,ENC_PKT_3,43.81211702051428,43.96557807922363,False,,,,
2025-08-14T11:57:33.038848,ENC_PKT_12,0.0,0.0,True,,,,
2025-08-14T11:57:33.049512,ENC_PKT_11,54.471804314683055,54.62956428527832,False,,,,
2025-08-14T11:57:33.084754,ENC_PKT_3,34.79645521499757,35.242319107055664,False,,,,
2025-08-14T11:57:33.091645,ENC_PKT_5,52.46506793637644,52.79731750488281,False,,,,
2025-08-14T11:57:33.155802,ENC_PKT_5,62.93977840215728,64.15748596191406,False,,,,
2025-08-14T11:57:33.172040,ENC_PKT_13,79.18890817805698,80.39474487304688,False,,,,
2025-08-14T11:57:33.204419,ENC_PKT_2,31.947734555170815,32.3796272277832,False,,,,
2025-08-14T11:57:33.246289,ENC_PKT_13,73.20684398397492,74.2495059967041,False,,,,
2025-08-14T11:57:33.251688,ENC_PKT_14,46.98621348587331,47.26862907409668,False,,,,
2025-08-14T11:57:33.294502,ENC_PKT_9,42.35795558694292,42.813777923583984,False,,,,
2025-08-14T11:57:33.312371,ENC_PKT_2,65.77154901880797,66.03217124938965,False,,,,
2025-08-14T11:57:33.325908,ENC_PKT_10,30.306111376482743,31.406402587890625,False,,,,
2025-08-14T11:57:33.351838,ENC_PKT_14,39.12731484014853,39.46661949157715,False,,,,
2025-08-14T11:57:33.383433,ENC_PKT_9,31.276146395914026,31.595230102539062,False,,,,
2025-08-14T11:57:33.390721,ENC_PKT_15,63.5795407160115,64.6357536315918,False,,,,
2025-08-14T11:57:33.431348,ENC_PKT_11,40.33131454297009,40.627241134643555,False,,,,
2025-08-14T11:57:33.432198,ENC_PKT_10,48.03542960261828,48.76589775085449,False,,,,
2025-08-14T11:57:33.464388,ENC_PKT_16,32.50543726303639,33.03980827331543,False,,,,
2025-08-14T11:57:33.477750,ENC_PKT_15,45.08504483909181,45.55153846740723,False,,,,
2025-08-14T11:57:33.507165,ENC_PKT_3,42.3997273754002,42.724609375,False,,,,
2025-08-14T11:57:33.529195,ENC_PKT_11,51.206130253721554,51.44476890563965,False,,,,
2025-08-14T11:57:33.544125,ENC_PKT_5,36.802954074718905,36.96012496948242,False,,,,
2025-08-14T11:57:33.544236,ENC_PKT_17,0.0,0.0,True,,,,
2025-08-14T11:57:33.544236,ENC_PKT_13,0.0,0.0,True,,,,
2025-08-14T11:57:33.571184,ENC_PKT_16,41.83328930042488,41.98908805847168,False,,,,
2025-08-14T11:57:33.610648,ENC_PKT_3,38.43049458560439,39.46375846862793,False,,,,
2025-08-14T11:57:33.620701,ENC_PKT_18,76.35806140332718,76.46441459655762,False,,,,
2025-08-14T11:57:33.620701,ENC_PKT_2,0.0,0.0,True,,,,
2025-08-14T11:57:33.642745,ENC_PKT_5,31.69914474680098,32.09733963012695,False,,,,
2025-08-14T11:57:33.673453,ENC_PKT_18,30.379860632230034,30.707836151123047,False,,,,
2025-08-14T11:57:33.700003,ENC_PKT_14,78.87691316311435,79.30278778076172,False,,,,
2025-08-14T11:57:33.700003,ENC_PKT_14,0.0,0.0,True,,,,
2025-08-14T11:57:33.753648,ENC_PKT_19,53.477695304506575,53.64418029785156,False,,,,
2025-08-14T11:57:33.806146,ENC_PKT_9,51.83937120624853,52.49834060668945,False,,,,
2025-08-14T11:57:33.830971,ENC_PKT_19,76.80756340124233,77.32343673706055,False,,,,
2025-08-14T11:57:33.846531,ENC_PKT_10,39.77252094629359,40.38548469543457,False,,,,
2025-08-14T11:57:33.884099,ENC_PKT_9,52.741356246768824,53.12752723693848,False,,,,
2025-08-14T11:57:33.917093,ENC_PKT_15,69.74746239655006,70.56164741516113,False,,,,
2025-08-14T11:57:33.924374,ENC_PKT_10,39.964099129838445,40.22407531738281,False,,,,
2025-08-14T11:57:33.953263,ENC_PKT_11,35.86759585454206,36.16976737976074,False,,,,
2025-08-14T11:57:33.997916,ENC_PKT_15,72.98600098717304,73.54140281677246,False,,,,
2025-08-14T11:57:34.008190,ENC_PKT_16,54.598272554138,54.92734909057617,False,,,,
2025-08-14T11:57:34.066426,ENC_PKT_11,68.0181957164512,68.50981712341309,False,,,,
2025-08-14T11:57:34.076646,ENC_PKT_3,67.70420277990668,68.45521926879883,False,,,,
2025-08-14T11:57:34.115962,ENC_PKT_16,49.416715798577385,49.536943435668945,False,,,,
2025-08-14T11:57:34.129449,ENC_PKT_5,52.55222796770764,52.72388458251953,False,,,,
2025-08-14T11:57:34.153890,ENC_PKT_3,37.63786211660798,37.927865982055664,False,,,,
2025-08-14T11:57:34.160270,ENC_PKT_18,30.45673667712173,30.820131301879883,False,,,,
2025-08-14T11:57:34.207435,ENC_PKT_5,53.19644952996173,53.54475975036621,False,,,,
2025-08-14T11:57:34.207435,ENC_PKT_18,0.0,0.0,True,,,,
2025-08-14T11:57:34.208399,ENC_PKT_19,47.69931334036066,48.12955856323242,False,,,,
2025-08-14T11:57:34.258973,ENC_PKT_9,50.213309463991024,50.57406425476074,False,,,,
2025-08-14T11:57:34.275237,ENC_PKT_19,66.32379613687047,66.5442943572998,False,,,,
2025-08-14T11:57:34.296103,ENC_PKT_10,36.38541225386633,37.130117416381836,False,,,,
2025-08-14T11:57:34.328583,ENC_PKT_9,53.01977948603085,53.345680236816406,False,,,,
2025-08-14T11:57:34.340741,ENC_PKT_15,44.356413570268614,44.63791847229004,False,,,,
2025-08-14T11:57:34.359395,ENC_PKT_10,30.474269803605036,30.81226348876953,False,,,,
2025-08-14T11:57:34.403794,ENC_PKT_11,62.72461744667048,63.053131103515625,False,,,,
2025-08-14T11:57:34.438111,ENC_PKT_15,78.3208774460987,78.71580123901367,False,,,,
2025-08-14T11:57:34.438111,ENC_PKT_11,0.0,0.0,True,,,,
2025-08-14T11:57:34.481696,ENC_PKT_16,77.51199457488474,77.90207862854004,False,,,,
2025-08-14T11:57:34.545650,ENC_PKT_16,63.5014716490143,63.62557411193848,False,,,,
2025-08-14T11:57:34.552424,ENC_PKT_3,70.40013612572885,70.72758674621582,False,,,,
2025-08-14T11:57:34.602420,ENC_PKT_3,49.469870969614135,49.996376037597656,False,,,,
2025-08-14T11:57:34.610887,ENC_PKT_5,57.473787402729954,58.46357345581055,False,,,,
2025-08-14T11:57:34.673073,ENC_PKT_19,61.941636974086414,62.185049057006836,False,,,,
2025-08-14T11:57:34.685406,ENC_PKT_5,73.96800193617088,74.51868057250977,False,,,,
2025-08-14T11:57:34.726089,ENC_PKT_9,52.62591344664516,53.01690101623535,False,,,,
2025-08-14T11:57:34.735939,ENC_PKT_19,50.358642497746786,50.53257942199707,False,,,,
2025-08-14T11:57:34.759070,ENC_PKT_10,32.77247030360833,32.98044204711914,False,,,,
2025-08-14T11:57:34.791927,ENC_PKT_9,55.78425906800845,55.97639083862305,False,,,,
2025-08-14T11:57:34.819986,ENC_PKT_15,60.18969734685087,60.91570854187012,False,,,,
2025-08-14T11:57:34.867239,ENC_PKT_10,74.69283000793243,75.29425621032715,False,,,,
2025-08-14T11:57:34.880339,ENC_PKT_16,59.272214187093496,60.35304069519043,False,,,,
2025-08-14T11:57:34.925328,ENC_PKT_3,44.5746134943965,44.989585876464844,False,,,,
2025-08-14T11:57:34.929417,ENC_PKT_15,61.54664850599847,62.137603759765625,False,,,,
2025-08-14T11:57:34.929417,ENC_PKT_16,0.0,0.0,True,,,,
2025-08-14T11:57:34.971265,ENC_PKT_3,41.639835596149744,41.84842109680176,False,,,,
2025-08-14T11:57:34.976478,ENC_PKT_5,50.57573916692921,51.149845123291016,False,,,,
2025-08-14T11:57:34.976478,ENC_PKT_5,0.0,0.0,True,,,,
2025-08-14T11:57:35.016607,ENC_PKT_19,39.463519529499095,40.12918472290039,False,,,,
2025-08-14T11:57:35.064471,ENC_PKT_9,47.694968839115035,47.86396026611328,False,,,,
2025-08-14T11:57:35.082185,ENC_PKT_19,65.37843494359981,65.57822227478027,False,,,,
2025-08-14T11:57:35.106674,ENC_PKT_10,41.69167600848347,42.20271110534668,False,,,,
2025-08-14T11:57:35.132841,ENC_PKT_9,49.73882817640855,50.65488815307617,False,,,,
2025-08-14T11:57:35.145878,ENC_PKT_15,38.78634517723091,39.20412063598633,False,,,,
2025-08-14T11:57:35.176303,ENC_PKT_10,43.038484181610954,43.46275329589844,False,,,,
2025-08-14T11:57:35.176303,ENC_PKT_15,0.0,0.0,True,,,,
2025-08-14T11:57:35.184257,ENC_PKT_3,37.884151902769716,38.23113441467285,False,,,,
2025-08-14T11:57:35.184257,ENC_PKT_19,0.0,0.0,True,,,,
2025-08-14T11:57:35.226129,ENC_PKT_9,41.32386460948304,41.87130928039551,False,,,,
