ts,packet_id,scheduled_ms,actual_ms,transmission_ms,queued_ms,jitter_ms,propagation_ms,lost
2025-08-14T12:54:58.568691,ENC_PKT_13,305.79008174286986,305.94491958618164,0.016,49.20865844405995,6.565423298809918,250.0,False
2025-08-14T12:54:58.726753,ENC_PKT_19,316.87987046144997,317.3549175262451,0.016,60.96170285250025,5.9021676089497515,250.0,False
2025-08-14T12:54:58.873097,DEC_PKT_7,304.2407716421436,304.40545082092285,0.0144,50.17034098361438,4.056030658529217,250.0,False
2025-08-14T12:54:59.050038,ENC_PKT_4,323.16819428019215,323.2851028442383,0.0144,64.00570334147115,9.148090938721031,250.0,False
2025-08-14T12:54:59.166502,DEC_PKT_8,293.1796135074264,293.34139823913574,0.0144,41.294686127512,1.8705273799143787,250.0,False
2025-08-14T12:54:59.357175,ENC_PKT_5,306.71921302590016,307.11913108825684,0.0144,48.946930303770245,7.7578827221299065,250.0,False
2025-08-14T12:54:59.478280,ENC_PKT_14,310.7670722518733,311.7790222167969,0.016,55.35216000772071,5.398912244152575,250.0,False
2025-08-14T12:54:59.649310,ENC_PKT_6,291.25132489551305,292.13523864746094,0.0144,37.983835598134384,3.2530892973786525,250.0,False
2025-08-14T12:54:59.813526,DEC_PKT_9,335.1104849279489,335.24560928344727,0.0144,79.87613382167478,5.219951106274133,250.0,False
2025-08-14T12:54:59.980868,ENC_PKT_0,330.95704590666014,331.5579891204834,0.0144,79.41860563803634,1.524040268623812,250.0,False
2025-08-14T12:55:00.143961,DEC_PKT_10,329.9363046234179,330.43456077575684,0.016,79.48295462551897,0.4373499978989672,250.0,False
2025-08-14T12:55:00.318802,ENC_PKT_7,321.7375295193851,337.9333019256592,0.0144,66.28993434923525,5.433195170149821,250.0,False
2025-08-14T12:55:00.439207,DEC_PKT_11,294.59179003500213,295.245885848999,0.016,43.393106718483025,1.1826833165190944,250.0,False
2025-08-14T12:55:00.627827,ENC_PKT_8,308.10605501176695,309.02576446533203,0.0144,56.684112703626866,1.4075423081400777,250.0,False
2025-08-14T12:55:00.756491,ENC_PKT_15,316.5438809070681,317.28410720825195,0.016,64.82311259200809,1.7047683150599977,250.0,False
2025-08-14T12:55:00.949240,ENC_PKT_9,321.1036409700331,321.4120864868164,0.0144,66.26307159648378,4.826169373549285,250.0,False
